"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","78","72","   Accommodation and food services",1212,1200,1174,1269,1295,1292,1273,1197,1097,1102,1151,1191,1157,1189
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","79","721","    Accommodation",435,425,392,432,428,402,391,367,315,326,348,379,377,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","80","722","    Food services and drinking places",770,768,777,831,862,888,881,829,782,776,804,812,780,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","81","81","  Other services, except government",891,921,886,877,897,977,970,924,852,814,812,835,840,864
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","82","92"," Government",6186,6207,6259,6304,6499,6614,6649,6895,6548,6956,7032,7238,7177,7122
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","83","...","  Federal civilian",1029,1043,1061,1093,1141,1159,1226,1290,1368,1383,1412,1459,1395,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","84","...","  Federal military",805,888,897,925,892,858,825,864,1001,1088,1118,1129,1128,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","85","...","  State and local",4351,4279,4304,4287,4469,4602,4604,4745,4179,4485,4502,4650,4654,"(NA)"
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","86","11, 21","Natural resources and mining",582,516,527,616,812,957,944,853,783,939,1091,1082,1088,1150
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","87","42, 44-45","Trade",2807,2971,3139,3292,3474,3776,3838,3660,3239,3187,3217,3209,3274,3341
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","88","...","Transportation and utilities",1229,1176,1276,1513,1523,1616,1571,1552,1442,1539,1593,1580,1468,1638
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","89","...","Private goods-producing industries",6859,5818,6690,6129,6453,6732,7530,6922,5627,5873,5782,5981,5751,5641
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","90","...","Private services-providing industries",15676,16481,17274,18338,19576,20494,21250,21100,20250,19996,19587,19669,19757,20084
"46060","Tucson, AZ (Metropolitan Statistical Area)"," ","1000","Per capita real GDP by metropolitan area","1","...","All industry total",33340,32525,34048,34113,35327,35950,37049,36070,33236,33429,32804,33150,32807,32708
"Note: See the included footnote file."
NAICS Industry detail is based on the 2007 North American Industry Classification System (NAICS).
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Product Division"
