"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","44","493","   Warehousing and storage",47,51,49,76,84,92,76,86,64,68,68,"(D)",74,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","45","51","  Information",966,1042,1047,1119,1149,1222,1267,1323,1183,1320,1215,1196,1243,1323
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)","(D)","(D)","(D)",273,269,255,333,325,264,281,273,"(D)",303,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",122,160,102,83,76,82,76,108,121,163,166,"(D)",151,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",564,555,553,591,657,676,771,768,718,788,670,"(D)",682,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services","(D)","(D)","(D)",179,147,209,88,121,81,88,106,"(D)",107,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",5088,5729,6268,6570,7029,6923,7151,6289,6354,7276,8721,7994,8195,8529
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","51","52","   Finance and insurance",1677,2057,2567,2544,2651,2683,2836,2021,2223,2540,2731,2431,2327,2270
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",617,942,1301,918,1044,1025,1094,"(D)","(D)","(D)","(D)","(D)",1429,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments",212,214,151,138,145,161,105,40,140,146,132,"(D)",184,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","54","524","    Insurance carriers and related activities",905,927,1117,1546,1510,1551,1699,983,976,1038,1061,"(D)",695,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles",4,7,7,8,8,9,4,"(D)","(D)","(D)","(D)","(D)",6,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","56","53","   Real estate and rental and leasing",3424,3660,3643,3988,4348,4200,4265,4278,4131,4736,6005,5581,5902,6306
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","57","531","    Real estate",3118,3248,3360,3694,4019,3865,3946,3978,3867,4475,5734,"(D)",5624,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",310,422,285,295,330,337,320,300,264,261,272,"(D)",277,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",2974,3123,3310,3536,3630,3616,3556,3700,3635,3480,3485,3557,3612,3610
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",1709,1779,1822,1856,1950,2006,2007,2112,2091,1988,2005,2003,2015,2037
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","64","55","   Management of companies and enterprises",354,394,456,614,544,493,433,419,436,320,311,307,299,278
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","65","56","   Administrative and waste management services",896,939,1029,1087,1146,1120,1116,1169,1109,1173,1170,1250,1300,1296
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","66","561","    Administrative and support services",826,870,950,1003,1049,1040,1025,1075,1014,1071,1083,"(D)",1213,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","67","562","    Waste management and remediation services",70,69,79,84,97,80,91,93,95,102,87,"(D)",88,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",1679,1786,1895,1943,1984,2063,2086,2234,2282,2320,2395,2443,2484,2577
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","69","61","   Educational services",150,162,181,202,194,200,209,226,244,256,240,256,237,244
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","70","62","   Health care and social assistance",1528,1623,1713,1742,1789,1864,1877,2008,2038,2064,2155,2187,2248,2334
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","71","621","    Ambulatory health care services",897,971,1017,1026,1071,1131,1110,1166,1182,1158,1219,"(D)",1263,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",490,506,530,552,555,569,595,640,643,680,706,708,746,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","73","624","    Social assistance",142,147,167,164,164,163,172,202,212,226,230,"(D)",240,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",1133,1172,1144,1200,1228,1262,1274,1211,1069,1135,1204,1218,1212,1237
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",249,255,255,274,278,292,310,284,256,273,282,282,291,289
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",114,117,105,121,114,123,114,96,91,86,91,"(D)",91,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",136,139,150,154,164,169,197,188,165,186,191,"(D)",200,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","78","72","   Accommodation and food services",885,918,891,927,951,971,963,927,813,862,923,936,921,947
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","79","721","    Accommodation",157,143,138,134,164,172,173,170,133,132,144,"(D)",153,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","80","722","    Food services and drinking places",727,776,754,795,787,799,790,757,680,731,779,"(D)",768,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","81","81","  Other services, except government",951,1022,1005,1028,1041,1043,980,908,833,811,801,813,817,830
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","82","92"," Government",5012,5163,5278,5238,5150,5176,5235,5295,5172,5140,5080,4936,4807,4875
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","83","...","  Federal civilian",1254,1255,1250,1239,1205,1173,1168,1153,1155,1168,1123,1100,1041,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","84","...","  Federal military",889,938,936,942,909,925,902,901,885,888,852,798,725,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","85","...","  State and local",2863,2965,3087,3051,3032,3075,3163,3241,3131,3084,3105,3037,3041,"(NA)"
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","86","11, 21","Natural resources and mining",896,1046,938,1029,1187,1728,1505,1438,2739,2491,2340,2720,2620,2250
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","87","42, 44-45","Trade",3836,4354,4807,4958,5263,5373,5224,4909,4497,4813,4952,5155,5122,5241
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","88","...","Transportation and utilities",691,794,801,826,842,886,903,870,775,856,927,873,910,848
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","89","...","Private goods-producing industries",8384,7223,8392,9766,10307,11311,11892,10349,11656,12112,11483,12740,13230,12826
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","90","...","Private services-providing industries",17270,18984,20250,21164,22160,22374,22446,21432,20627,22009,23700,23253,23595,24199
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)"," ","1000","Per capita real GDP by metropolitan area","1","...","All industry total",39892,40032,42884,45453,47291,48637,49430,45890,45949,47566,48388,49081,49640,49520
"Note: See the included footnote file."
NAICS Industry detail is based on the 2007 North American Industry Classification System (NAICS).
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Product Division"
